Event ID,Event Name,Date,URL,City,State,Park,Division,Fee,Teams
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,11U-AA,150,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,11U-AAA,150,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,11U-MAJ,150,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,12U-AA,150,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,12U-AAA,150,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,12U-MAJ,150,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,13U-AA,150,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,13U-AAA,150,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,13U-MAJ,150,0
807,Thibodaux Turf Event!,02/25,https://offthechainsports.com/baseball/Events/Details/807/thibodaux-turf-event,Thibodaux,LA,Thibodaux Turf Fields,14U-OPEN,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,7U-AA,25,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,7U-AAA,25,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,8U-AA,25,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,8U-AAA,25,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,9U-AA,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,9U-AAA,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,10U-AA,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,10U-AAA,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,11U-AA,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,11U-AAA,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,11U-MAJ,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,12U-AA,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,12U-AAA,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,12U-MAJ,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,13U-AA,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,13U-AAA,150,0
789,Abbeville Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/789/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,14U-OPEN,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,7U-AA,25,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,8U-AA,25,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,9U-AA,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,10U-AA,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,10U-AAA,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,11U-AA,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,11U-AAA,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,12U-AA,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,12U-AAA,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,12U-MAJ,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,13U-AA,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,13U-AAA,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,13U-MAJ,150,0
800,Central Turf Event!,03/04,https://offthechainsports.com/baseball/Events/Details/800/central-turf-event,Baton Rouge,LA,Central Sports Park,14U-OPEN,150,0
747,Chappapeela Bermuda Event!,03/04,https://offthechainsports.com/baseball/Events/Details/747/chappapeela-bermuda-event,Hammond,LA,Chappapeela,7U-AA,25,0
747,Chappapeela Bermuda Event!,03/04,https://offthechainsports.com/baseball/Events/Details/747/chappapeela-bermuda-event,Hammond,LA,Chappapeela,7U-AAA,25,0
747,Chappapeela Bermuda Event!,03/04,https://offthechainsports.com/baseball/Events/Details/747/chappapeela-bermuda-event,Hammond,LA,Chappapeela,8U-AA,25,0
